,country,region,population,GDP,happiness_rank,happiness_score,standard_error,economy,family,health,freedom,trust,generosity,residual,true_residual,built_up_land_BiocapTot,built_up_land_EFConsTot,built_up_land_EFProdTot,built_up_land_EFNetradeTot,carbon_BiocapTot,carbon_EFConsTot,carbon_EFProdTot,carbon_EFNetradeTot,crop_land_BiocapTot,crop_land_EFConsTot,crop_land_EFProdTot,crop_land_EFNetradeTot,fishing_ground_BiocapTot,fishing_ground_EFConsTot,fishing_ground_EFProdTot,fishing_ground_EFNetradeTot,forest_land_BiocapTot,forest_land_EFConsTot,forest_land_EFProdTot,forest_land_EFNetradeTot,grazing_land_BiocapTot,grazing_land_EFConsTot,grazing_land_EFProdTot,grazing_land_EFNetradeTot,total_BiocapTot,total_EFConsTot,total_EFProdTot,total_EFNetradeTot
40,Estonia,Central and Eastern Europe,1.316,22968.674400000004,73,5.428999999999999,0.04013,1.15174,1.22791,0.77361,0.44888,0.15184,0.0868,1.58782,0.00039999999999906777,0.0963637159,0.0963637159,0.0963637159,0.0,0.0,4.216298363,6.535713443,-2.319415079,1.616084347,0.8484741927999999,1.616084347,-0.7676101536999999,5.693952444,0.09484988656,0.2572428774,-0.16239299089999998,5.285583068,3.745790367,5.745654586000001,-1.9998642189999996,0.11292122710000001,0.1659166078,0.11292122710000001,0.052995380699999976,12.804904800000001,9.167693133,14.363980199999999,-5.196287067000001
41,Ethiopia,Sub-Saharan Africa,96.959,43900.902102,122,4.512,0.0378,0.19072999999999998,0.60406,0.44055,0.4345,0.15048,0.24325,2.44876,-0.00033000000000082963,6.943518419,6.943518419,6.943518419,0.0,0.0,10.34007078,4.117785727,6.2222850545,34.5592252,33.86368943,34.5592252,-0.6955357650000001,3.835023994,0.203442939,0.1983287046,0.005114234495,4.28675825,43.63384285,43.11196748,0.521875374497,11.15871721,10.58285775,11.15871721,-0.57585946268,60.78324307,105.56742220000001,100.08954270000001,5.477879435
42,Finland,Western Europe,5.48,247911.912,6,7.406000000000001,0.0314,1.29025,1.31826,0.8891100000000001,0.64169,0.41372,0.23351,2.61955,-8.999999999836916e-05,0.8504325912999999,0.8504325912999999,0.8504325912999999,0.0,0.0,21.99898915,16.23178632,5.767202820000002,4.809285482,5.51676841,4.809285482,0.707482929,12.63858902,1.3752247739999999,0.9461783565,0.42904641749999994,51.9342982,2.7081443739999997,37.81250809,-35.104363719,0.2594299578,0.9441505562,0.2594299578,0.6847205984499999,70.49203525,33.39370985,60.9096208,-27.515910939999998
43,France,Western Europe,64.159,2658171.529,29,6.575,0.03512,1.27778,1.2603799999999998,0.9457899999999999,0.55011,0.20646,0.12332,2.21126,-9.999999999887876e-05,10.536333449999999,10.536333449999999,10.536333449999999,0.0,0.0,166.4481396,104.52238659999999,61.925753,85.46463651,60.92980781,85.46463651,-24.534828690000005,7.221237393999999,13.202067269999999,8.024304629,5.177762637000001,61.44321753,33.49826109,28.610052579999998,4.888208509999998,10.216640199999999,16.809851809999998,10.216640199999999,6.593211614,174.8820651,301.424461,247.374354,54.050107
44,Gabon,Sub-Saharan Africa,1.688,16049.7572,143,3.8960000000000004,0.04547,1.06024,0.90528,0.43372,0.31914000000000003,0.11091,0.06822,0.99895,-0.00045999999999990493,0.05795495616,0.05795495616,0.05795495616,0.0,0.0,1.5629852619999998,1.1693756229999999,0.39360963949999994,0.43613178230000005,0.9025596657,0.43613178230000005,0.46642788339999997,4.830203211,0.3586741726,0.17813772199999997,0.18053645059600001,32.11650938,1.522421395,1.967456063,-0.44503466843,5.925174717,0.1777657684,0.04588499428,0.13188077410000001,43.36597404,4.58236122,3.8549411410000003,0.7274200793
45,Georgia,Central and Eastern Europe,4.035,15541.6902,130,4.297,0.042210000000000004,0.7419,0.38561999999999996,0.72926,0.40576999999999996,0.38331,0.055470000000000005,1.59541,0.00025999999999992696,0.1238594612,0.1238594612,0.1238594612,0.0,0.0,4.41251033,3.0891006069999998,1.3234097222999996,0.5348035608,1.42807024,0.5348035608,0.8932666799,0.1980214011,0.051467460480000005,0.021173508980000002,0.030293951500000024,2.616284624,0.5961613421999999,0.25834389550000003,0.33781744658999996,1.591938885,1.043454593,1.103693587,-0.06023899342,5.064907932,7.655523427,5.13097462,2.524548807000001
46,Germany,Western Europe,80.646,3630892.5996,26,6.75,0.01848,1.32792,1.2993700000000001,0.89186,0.6147699999999999,0.21843,0.28214,2.1156900000000003,-0.00018000000000029104,12.63739694,12.63739694,12.63739694,0.0,0.0,261.4189529,259.1391195,2.279833299999982,64.99184674,73.7775678,64.99184674,8.785721059999995,6.05467287,4.189239311000001,1.9567055800000002,2.2325337299999997,55.542343009999996,41.25265991,34.85903132,6.393628579999998,5.171644123,13.782764539999999,5.171644123,8.611120421999999,144.3979037,407.0585814,378.7557442,28.302837099999966
47,Ghana,Sub-Saharan Africa,26.787,44460.52686,114,4.633,0.04742,0.5455800000000001,0.6795399999999999,0.40131999999999995,0.42341999999999996,0.04355,0.23087,2.30919,-0.00046999999999997044,2.168978597,2.168978597,2.168978597,0.0,0.0,10.319895769999999,4.914118343,5.4057774300000005,18.86265592,15.31719949,18.86265592,-3.545456426,1.539143009,4.832824263999999,2.9594068819999997,1.8734173828999998,7.342870787000001,17.7700918,17.972691920000003,-0.2026001154,6.533657477000001,1.9661057530000001,1.4653549399999999,0.500750813058,36.44730579,52.37509568,48.3432066,4.031889078999999
48,Greece,Western Europe,11.001,248245.2657,102,4.857,0.05062,1.15406,0.9293299999999999,0.88213,0.07699,0.013969999999999998,0.0,1.8010099999999998,-0.0004900000000001015,0.6277952312,0.6277952312,0.6277952312,0.0,0.0,27.279112859999998,23.96093286,3.31818001,10.95332554,11.602577179999999,10.95332554,0.6492516329999994,1.92751418,1.0769779240000001,0.4145114281,0.6624664961000001,2.551057634,3.04229219,0.6689965685,2.3732956212,1.585353759,3.604376415,1.585353759,2.0190226563,17.64504635,47.233131799999995,38.210915390000004,9.02221641
49,Guatemala,Latin America and Caribbean,16.015,48171.5185,43,6.122999999999999,0.052239999999999995,0.74553,1.04356,0.64425,0.57733,0.09472,0.27489,2.74255,0.00016999999999889326,1.4182284740000002,1.4182284740000002,1.4182284740000002,0.0,0.0,9.085097469,5.94584871,3.139248759,7.219440621,6.657893336,7.219440621,-0.5615472849999997,0.7112542309,0.6084377744,0.5417925870000001,0.06664518729999999,5.037784392,9.167815891,7.960431547000001,1.2073843443,2.404533346,2.524411847,2.404533346,0.1198785005,16.791241059999997,29.46188479,25.49027529,3.971609507000001
50,Guinea,Sub-Saharan Africa,12.276,8592.758064,150,3.656,0.0359,0.17417,0.46475,0.24009,0.37725,0.12139000000000001,0.28657,1.9917200000000002,5.999999999994898e-05,0.5294036424999999,0.5294036424999999,0.5294036424999999,0.0,0.0,2.047755308,0.8422481217,1.2055071868,4.4369858849999995,4.980723369,4.4369858849999995,0.5437374846999999,3.5240382379999997,0.5330719348,0.5527111961,-0.01963926128,7.212128421,5.151225173,5.140196162,0.0110290109,8.699457339,4.710231176,4.669010083000001,0.04122109313000001,24.40201353,17.9524106,16.17055509,1.7818555136999998
51,Haiti,Latin America and Caribbean,10.572,7704.66216,119,4.518,0.07331,0.26673,0.74302,0.38847,0.24425,0.17175,0.46187,2.24173,0.00017999999999940286,0.3784070994,0.3784070994,0.3784070994,0.0,0.0,1.4458979730000003,1.064923582,0.38097439091999996,2.503661437,3.7096574889999996,2.503661437,1.2059960520800002,0.1233820525,0.1798093316,0.027026206360000003,0.152783125299,0.08287911563,1.017441716,0.9683474303999999,0.049094285857196,0.3328932379,0.38500502519999996,0.3328932379,0.05211178728836,3.421222943,7.116218634,5.275258993,1.8409596415000002
52,Hungary,Central and Eastern Europe,9.89,139637.899,104,4.8,0.061070000000000006,1.12094,1.20215,0.75905,0.32111999999999996,0.02758,0.128,1.24074,0.00042000000000008697,1.7780327900000001,1.7780327900000001,1.7780327900000001,0.0,0.0,20.32277071,14.913802550000002,5.408968160000001,17.25013602,9.013098149000001,17.25013602,-8.237037876,0.04720214782,0.20557759699999997,0.018969133200000002,0.18660846377999998,6.868102039,3.688468078,3.23600715,0.4524609289999995,0.5864931905999999,0.6313757455,0.2477789691,0.3835967764,26.52996619,35.63932307,37.44472661,-1.805403539999999
53,India,Southern Asia,1295.292,2133060.95976,117,4.565,0.02043,0.64499,0.38174,0.5152899999999999,0.39786,0.08492000000000001,0.26475,2.27513,0.0003200000000012082,64.74572669,64.74572669,64.74572669,0.0,0.0,754.3726699,700.1715717999999,54.20109805,452.1545616,433.2663625,452.1545616,-18.888199069999995,36.77612896,21.305128460000002,26.84300874,-5.5378802743,27.80755564,166.9029329,153.1080121,13.794920783,4.211882217,10.23919735,4.211882217,6.027315134899999,585.6958551,1450.832018,1401.234763,49.59725459999999
54,Indonesia,Southeastern Asia,254.455,939687.0477,74,5.399,0.025960000000000004,0.8282700000000001,1.0870799999999998,0.63793,0.46611,0.0,0.51535,1.86399,0.0002699999999995484,15.908843050000002,15.908843050000002,15.908843050000002,0.0,0.0,155.8443111,150.9392902,4.905020879999995,125.82950720000001,118.2274625,125.82950720000001,-7.602044649999998,95.27739567,58.14230834000001,69.63736709999999,-11.495058756999999,72.33097685,53.4489064,71.75173103,-18.302824625,14.07707142,7.61209185,4.457749656000001,3.15434219445,323.4237942,409.1839232,438.5244882,-29.340564909999998
55,Iran,Middle East and Northern Africa,78.144,481452.9984,110,4.686,0.044489999999999995,1.0088,0.54447,0.69805,0.30033000000000004,0.058629999999999995,0.38086,1.6944,0.000460000000000349,5.581398963,5.581398963,5.581398963,0.0,0.0,193.9579094,207.4536306,-13.495721189999998,28.21004808,44.17918543,28.21004808,15.969137358000001,14.964504199999999,10.68058632,11.39326698,-0.7126806643,4.788570629,4.564500377,0.5363412855,4.02815909173,5.463589591,7.040968539,5.463589591,1.5773789482000002,59.00811146,266.0045491,258.6382755,7.366273539999999
56,Iraq,Middle East and Northern Africa,35.273,183540.93912,112,4.677,0.052320000000000005,0.98549,0.81889,0.60237,0.0,0.13788,0.17922000000000002,1.95335,-0.00020000000000042206,1.7855379919999999,1.7855379919999999,1.7855379919999999,0.0,0.0,51.95264661,50.48048393,1.472162675999999,8.240920552999999,16.925119149999997,8.240920552999999,8.68419860024,0.07228076533,0.4146620006,0.08130208099,0.3333599196276,1.550444495,0.6735708027,0.08709395187,0.5864768507892,0.6232517587,1.147315498,0.6232517587,0.524063739373,12.27243557,72.89885205,61.298590270000005,11.600261780999999
57,Ireland,Western Europe,4.675,254915.1275,18,6.94,0.03676,1.33596,1.36948,0.89533,0.6177699999999999,0.28703,0.45901000000000003,1.9757,-0.0002799999999991698,0.47325805579999997,0.47325805579999997,0.47325805579999997,0.0,0.0,12.08306405,12.10486485,-0.021800789999999105,2.9209020260000003,4.8875238539999994,2.9209020260000003,1.9666218290000004,6.899431089,0.6378811481,1.8662600249999999,-1.2283788767,2.318189116,1.999571938,1.9337195349999998,0.06585240199999977,3.48312847,1.9230462549999998,3.48312847,-1.5600822140000001,16.09490876,22.0043453,22.782132960000002,-0.7777876599999964
58,Israel,Middle East and Northern Africa,7.939,259298.0607,11,7.278,0.0347,1.2285700000000002,1.22393,0.9138700000000001,0.41318999999999995,0.07785,0.33171999999999996,3.08854,0.00032999999999905327,0.46949843589999996,0.46949843589999996,0.46949843589999996,0.0,0.0,25.04073407,22.277214670000003,2.763519404000001,1.229825741,6.408356754,1.229825741,5.178531012500001,0.1237850652,0.6625498983999999,0.01221878091,0.6503311175,0.255067893,2.6598784810000002,0.01845210845,2.6414263726,0.0513813476,1.912260899,0.0513813476,1.860879551496,2.129558483,37.15327854,24.05859109,13.094687461
59,Italy,Western Europe,59.821,2011546.9281,50,5.9479999999999995,0.03914,1.25114,1.19777,0.9544600000000001,0.26236,0.02901,0.22823000000000002,2.0251799999999998,-0.0001500000000005386,2.932054158,2.932054158,2.932054158,0.0,0.0,151.131747,114.7452875,36.38645939,26.66904963,48.725095350000004,26.66904963,22.05604571,3.7201366789999994,7.673808912999999,1.078514387,6.595294526,20.22231357,27.60243055,5.610732615,21.99169794,2.50799687,18.69361303,2.50799687,16.185616156000002,56.051550909999996,256.758749,153.54363519999998,103.21511378
60,Jamaica,Latin America and Caribbean,2.783,13121.45538,65,5.709,0.13693,0.81038,1.1510200000000002,0.6874100000000001,0.50442,0.02299,0.2123,2.32038,9.999999999976694e-05,0.1268250548,0.1268250548,0.1268250548,0.0,0.0,2.6742255750000004,2.578412344,0.09581323100000015,0.4391817095,1.189646851,0.4391817095,0.7504651417200001,0.3178598381,0.2250831948,0.01817026159,0.20691293322999998,0.2843821434,0.5046223297,0.3104834802,0.1941388495397,0.0,0.2150469094,0.0,0.21504690941680002,1.168248746,4.935449915,3.47307285,1.4623770649999999
61,Japan,Eastern Asia,126.795,5891669.1495,46,5.987,0.03581,1.27074,1.25712,0.99111,0.49615,0.1806,0.10705,1.68435,-0.00011999999999989797,7.457805005,7.457805005,7.457805005,0.0,0.0,446.80200160000004,432.61507969999997,14.18692189999999,11.72712718,58.70695773,11.72712718,46.9798305527,12.81550599,42.99875127000001,27.713734780000003,15.285016488,44.05256978,31.88660474,15.064566970000001,16.822037775,0.5993850563,13.69436531,0.003888993921,13.6904763168,76.65239301000001,601.5464857000001,494.5822026,106.96428299999998
62,Jordan,Middle East and Northern Africa,7.416,24834.92328,82,5.192,0.045239999999999995,0.9019799999999999,1.05392,0.69639,0.40660999999999997,0.14293,0.11052999999999999,1.8799599999999999,-0.00031999999999943185,0.5474963133999999,0.5474963133999999,0.5474963133999999,0.0,0.0,8.993162617000001,8.900958358999999,0.09220425799999944,0.6759649983,3.685480983,0.6759649983,3.0095159844999997,0.020487634440000003,0.2347905301,0.0061931924630000005,0.22859733757900003,0.1832343495,1.3388258700000002,0.131258689,1.2075671819000002,0.12459224640000001,1.0414249009999998,0.12459224640000001,0.9168326543,1.551775542,15.84118121,10.386463800000001,5.454717413000001
63,Kazakhstan,Central and Eastern Europe,17.372,184933.626,54,5.855,0.041139999999999996,1.1225399999999999,1.1224100000000001,0.64368,0.51649,0.08454,0.11827,2.24729,-0.0002199999999996649,0.6882883586,0.6882883586,0.6882883586,0.0,0.0,78.26146183,82.62643709999999,-4.3649752699999995,22.66572996,16.45624076,22.66572996,-6.209489195000001,0.9266565165999999,0.45087275,0.24072124379999998,0.2101515062,3.895524917,1.911041393,0.1626707127,1.7483706798399998,31.7012761,3.219182083,2.253899156,0.9652829267,59.87747585,100.9870872,108.6377465,-7.650659349999998
64,Kenya,Sub-Saharan Africa,44.864,48257.51296000001,125,4.419,0.04734,0.36471,0.99876,0.41435,0.42215,0.05839,0.37542,1.78555,-0.00033000000000082963,1.9408350380000001,1.9408350380000001,1.9408350380000001,0.0,0.0,9.336126879,5.010652739,4.325474139700001,10.127515279999999,11.46554609,10.127515279999999,1.3380308079999996,0.8086076674,1.9587081709999998,1.947539594,0.011168576899999985,0.7397615349,11.6934747,10.878625060000001,0.81484964145,10.286755509999999,10.22364949,10.286755509999999,-0.06310601359,23.903475030000003,46.61834037,40.19192322,6.426417152000001
65,South Korea,Eastern Asia,50.074,1217979.9464,47,5.984,0.04098,1.24461,0.9577399999999999,0.9653799999999999,0.33208000000000004,0.07857,0.18557,2.21978,0.00027000000000043656,3.0824005530000003,3.0824005530000003,3.0824005530000003,0.0,0.0,211.25306659999998,209.6519959,1.6010705999999941,6.880830761,35.69781468,6.880830761,28.816983920000002,19.80696299,23.97396326,20.17175736,3.8022059010000007,4.535234268,10.861375789999999,3.3510105310000005,7.510365257999999,0.04442884131,6.349856755,0.04442884131,6.3054279134149995,34.34985741,291.2184776,243.1824239,48.03605369999999
66,Kuwait,Middle East and Northern Africa,3.753,136081.5282,39,6.295,0.04456,1.5542200000000002,1.16594,0.72492,0.55499,0.25609,0.16228,1.8763400000000001,0.0002199999999996649,0.9125825402000001,0.9125825402000001,0.9125825402000001,0.0,0.0,23.25513629,29.24687611,-5.991739815000001,0.1302314226,2.340387887,0.1302314226,2.2101564648,1.215686244,0.2854617973,0.01373553192,0.27172626532079996,0.01174579163,0.7469407981,0.0074000643250000005,0.7395407338,0.02289785608,1.1676791640000002,0.02289785608,1.144781308,2.293143855,28.70818848,30.33372352,-1.625535039999999
67,Kyrgyzstan,Central and Eastern Europe,5.844,5864.51244,77,5.2860000000000005,0.03823,0.47428000000000003,1.15115,0.65088,0.43477,0.042319999999999997,0.3003,2.2327,-0.00039999999999995595,0.3654025682,0.3654025682,0.3654025682,0.0,0.0,5.147180645,3.3336341010000003,1.8135465436000002,2.0003101059999997,2.678561704,2.0003101059999997,0.6782515977999999,0.2996319322,0.09355481859999999,0.001782971512,0.09177184708727001,0.3310728986,0.6491914895,0.02066205597,0.628529433494,3.4652967630000004,1.310391773,1.2617300249999999,0.048661747300000016,6.461714267999999,10.244283,6.983521829,3.2607611692000003
68,Laos,Southeastern Asia,6.689,9836.1745,99,4.876,0.06698,0.5906600000000001,0.73803,0.54909,0.59591,0.24249,0.42191999999999996,1.7379900000000001,-9.000000000014552e-05,0.9767961197,0.9767961197,0.9767961197,0.0,0.0,1.020460208,0.6720333066999999,0.34842690109999996,4.987303666,5.147425505,4.987303666,0.1601218391,0.2206149948,0.13447330119999998,0.08534121758,0.04913208364,5.232241404,3.8373548989999997,5.049050434,-1.21169553529,0.8334146148,0.817214556,0.06173617412,0.7554783819,12.2503708,11.93372459,11.83226092,0.10146367100000009
69,Latvia,Central and Eastern Europe,1.989,27421.1496,89,5.098,0.0464,1.11312,1.09562,0.72437,0.29671,0.06332,0.18225999999999998,1.62215,0.0004499999999998394,0.1114405755,0.1114405755,0.1114405755,0.0,0.0,3.5861736260000003,2.508371617,1.0778020079999995,2.831256003,1.953291155,2.831256003,-0.8779648490000002,4.007722568,0.4130659031,0.4745179559,-0.0614520527,8.336511582,4.817031094,8.694707309,-3.8776762149999997,0.6433902614,0.31067357539999996,0.3640622058,-0.0533886305,15.93032099,11.191675929999999,14.98435567,-3.792679738
70,Lebanon,Middle East and Northern Africa,5.612,41794.58432,103,4.8389999999999995,0.04337,1.0256399999999999,0.80001,0.83947,0.33916,0.04582,0.21854,1.57059,-0.0002300000000001745,0.3649745663,0.3649745663,0.3649745663,0.0,0.0,12.07746713,8.485586394,3.591880734,0.8755724554,3.349476285,0.8755724554,2.4739038289,0.034168049619999995,0.2801524639,0.024862199550000002,0.255290264349,0.2578812044,1.263905354,0.012260272809999999,1.2516450804900001,0.210605926,1.486394063,0.210605926,1.2757881371,1.7432022019999998,18.82236986,9.973861814,8.848508048000001
71,Lesotho,Sub-Saharan Africa,2.109,2790.71316,97,4.898,0.09437999999999999,0.37545,1.04103,0.07612000000000001,0.31767,0.12504,0.16388,2.79832,0.0004899999999992133,0.02102856249,0.02102856249,0.02102856249,0.0,0.0,1.0842148429999998,0.8485523741000001,0.23566246857,0.1047313305,0.4147153185,0.1047313305,0.30998398803,0.0,0.02244217828,7.582077353e-05,0.022366357508,0.005423582209,0.8451862767,0.8163174335000001,0.0288688431651,1.527114499,0.696930553,0.8815848158,-0.18465426287000003,1.6582979740000001,3.0845177319999997,2.6722903369999997,0.4122273944
72,Liberia,Sub-Saharan Africa,4.397,1655.861833,116,4.571000000000001,0.11068,0.0712,0.78968,0.34201,0.28531,0.06232000000000001,0.24361999999999998,2.7772900000000003,-0.0004299999999997084,0.1500468062,0.1500468062,0.1500468062,0.0,0.0,0.38924592469999997,0.3215168728,0.06772905200000003,0.6707629662,1.0120524579999999,0.6707629662,0.34128949203,1.356919711,0.2025094609,0.0935569024,0.10895255845900001,5.928876665,3.371015014,3.454350027,-0.08333501327,2.5860517290000002,0.12983242849999999,0.08767563522999999,0.0421567932507,10.69265788,5.2547020920000005,4.77790921,0.4767928827000001
73,Lithuania,Central and Eastern Europe,2.917,43558.3942,56,5.832999999999999,0.03843,1.14723,1.25745,0.73128,0.21341999999999997,0.01031,0.026410000000000003,2.4464900000000003,0.00040999999999957737,0.2891728499,0.2891728499,0.2891728499,0.0,0.0,6.896784489,4.323035511,2.5737489780000002,6.7859805479999995,3.831426151,6.7859805479999995,-2.9545543980000004,0.9054460081,1.0858951499999998,0.7468992073,0.33899594279999984,6.272011717,4.104955897,4.45172493,-0.34676903299999984,0.3250743136,0.7000869797,0.3250743136,0.37501266600000005,14.57768544,16.90832152,16.92188736,-0.013565839999999852
74,Luxembourg,Western Europe,0.557,59684.221,17,6.946000000000001,0.03499,1.5639100000000001,1.21963,0.91894,0.61583,0.37798000000000004,0.28034000000000003,1.9696099999999999,-0.00023999999999890775,0.05641493984,0.05641493984,0.05641493984,0.0,0.0,5.258343587000001,3.369263514,1.8890800730000008,0.207442187,0.6052750553,0.207442187,0.39783286819999997,0.0003820316327,0.0818212433,0.0,0.0818212433,0.4606891422,0.43724105100000005,0.2280288958,0.20921215529999998,0.04081140417,0.3983155329,0.04081140417,0.35750412866,0.7657397048,6.8374114100000005,3.901960941,2.9354504689999996
75,Macedonia,Central and Eastern Europe,2.076,10214.37672,93,5.007,0.05376,0.91851,1.00232,0.73545,0.33457,0.053270000000000005,0.22359,1.7393299999999998,-4.000000000026205e-05,0.059851619460000005,0.059851619460000005,0.059851619460000005,0.0,0.0,3.763286242,2.8168553430000003,0.946430899,0.989965957,1.4288101899999999,0.989965957,0.43884423319999993,0.034469530250000005,0.06825146111000001,0.0028927297429999998,0.065358731366,1.925064804,0.6073397998000001,0.2908667362,0.31647306369,0.35066883140000005,0.46857052260000004,0.35066883140000005,0.11790169120000002,3.360020742,6.396109835,4.511101217,1.8850086179999999
76,Madagascar,Sub-Saharan Africa,23.572,9632.957092,147,3.681,0.03633,0.20824,0.66801,0.46721,0.19184,0.08123999999999999,0.21333000000000002,1.851,0.00013000000000040757,1.312039361,1.312039361,1.312039361,0.0,0.0,1.791884775,1.057853554,0.7340312211,5.650535861000001,5.900253224999999,5.650535861000001,0.2497173639,4.783171381,0.5311915378000001,0.4835364813,0.04765505650000001,17.5922406,5.410615472999999,5.348566166,0.062049307139999996,29.24800136,8.073845807,8.12478056,-0.05093475279,58.585988560000004,23.01983018,21.97731198,1.042518196
77,Malawi,Sub-Saharan Africa,16.695,8086.540455,131,4.292,0.0613,0.016040000000000002,0.41134,0.22562,0.43054,0.06977,0.33128,2.8079099999999997,-0.0004999999999997229,0.940544722,0.940544722,0.940544722,0.0,0.0,1.267313256,0.4387759676,0.8285372886999999,7.668192937000001,7.353335386,7.668192937000001,-0.3148575509,0.8898138125,0.2170734976,0.197616887,0.019456610678379997,0.3566622883,3.1084612060000003,3.13244546,-0.02398425409,1.20219652,0.8735852772,0.8684744638,0.005110813447999998,11.05741028,13.760313349999999,13.24605044,0.5142629070000001
78,Malaysia,Southeastern Asia,29.902,310926.9764,61,5.77,0.0433,1.12486,1.07023,0.7239399999999999,0.5302399999999999,0.10500999999999999,0.33075,1.8854099999999998,-0.000440000000000218,2.250574187,2.250574187,2.250574187,0.0,0.0,83.87344381,87.43732156,-3.56387775,22.72341007,19.24694937,22.72341007,-3.476460709999999,24.78559422,12.37829219,10.73511183,1.6431803660000004,21.246118969999998,10.48070867,13.58740995,-3.1067012799999993,0.4078680615,4.014440461,0.07349004859,3.9409504126,71.4135655,132.2444087,136.8073176,-4.562908950000003
79,Mali,Sub-Saharan Africa,17.086,12059.093768,138,3.995,0.05602000000000001,0.26074,1.03526,0.20583,0.38856999999999997,0.12352,0.18798,1.79293,0.00016999999999978144,1.23391871,1.23391871,1.23391871,0.0,0.0,2.727570796,1.066750731,1.6608200651999998,9.585815786,9.081571826,9.585815786,-0.5042439599000001,0.7353833161000001,0.5828813845,0.3456875432,0.237193841337,3.60628125,2.711005628,2.6842320600000003,0.026773567609999997,10.648752539999998,9.942846541000002,10.648752539999998,-0.70590599532,25.8101516,26.27979489,25.56515737,0.7146375190000003
80,Malta,Western Europe,0.418,10065.5236,37,6.3020000000000005,0.04206,1.2074,1.30203,0.88721,0.60365,0.13585999999999998,0.51752,1.6488,-0.00046999999999908226,0.02121932841,0.02121932841,0.02121932841,0.0,0.0,1.23091496,0.8258715336,0.4050434260000002,0.03930799481,0.335609156,0.03930799481,0.296301161091,0.19835304339999998,0.2215626675,0.041363135089999996,0.18019953238,0.00031285276960000007,0.08840951017000001,0.0,0.08840951016979999,0.0,0.1443416938,0.0,0.1443416938522,0.2591932193,2.042057315,0.9277619919,1.1142953231
81,Mauritania,Sub-Saharan Africa,3.97,5264.8552,124,4.436,0.03947,0.45407,0.86908,0.35874,0.24231999999999998,0.17461,0.21899999999999997,2.11773,0.0004500000000007276,0.1954819055,0.1954819055,0.1954819055,0.0,0.0,1.2810726540000001,0.9317685059,0.3493041475000001,0.4734909229,1.588351228,0.4734909229,1.114860305107,5.2720482319999995,0.03418259766,0.816644728,-0.7824621303099999,0.17151275030000002,0.8099062139,0.7733163324,0.0365898814427,11.15890182,5.234002240000001,5.862250827,-0.6282485870300001,17.27143563,9.14299684,9.052953222000001,0.09004361800000026
82,Mexico,Latin America and Caribbean,125.386,1190288.04414,14,7.187,0.041760000000000005,1.02054,0.91451,0.8144399999999999,0.48181,0.21311999999999998,0.14074,3.6021400000000003,-0.000300000000000189,5.748670944000001,5.748670944000001,5.748670944000001,0.0,0.0,178.6876139,159.3511816,19.336432310000003,42.80063854,63.211208909999996,42.80063854,20.410570368999995,16.88928832,9.751817145,9.146069464,0.6057476810000001,55.8925303,31.38351768,18.72132471,12.6621929703,29.38155063,30.77321689,29.38155063,1.3916662590000006,150.7126787,319.5560455,265.1494359,54.40660961999999
83,Moldova,Central and Eastern Europe,4.072,8090.81968,52,5.888999999999999,0.037989999999999996,0.59448,1.01528,0.61826,0.32818,0.01615,0.20951,3.10712,1.9999999999242846e-05,0.2240753502,0.2240753502,0.2240753502,0.0,0.0,3.4841738419999997,2.6466259229999998,0.8375479195999999,3.869156566,2.710715055,3.869156566,-1.1584415111,0.03603378249,0.2281540335,0.00015810869399999998,0.22799592480973802,0.3492744916,0.9208608638000001,0.5526752456999999,0.36818561811000006,0.24586395740000003,0.2809881078,0.24586395740000003,0.03512415042999998,4.724404148,7.8489672520000004,7.538555151000001,0.3104121009999998
84,Mongolia,Eastern Asia,2.91,11354.4417,100,4.874,0.03313,0.82819,1.3006,0.60268,0.43626000000000004,0.026660000000000003,0.3323,1.34759,-0.000280000000000058,0.19110218399999998,0.19110218399999998,0.19110218399999998,0.0,0.0,12.78781618,12.10882372,0.6789924650000001,0.6213239848,0.8257684991,0.6213239848,0.20444451431,0.3882823909,0.01126882548,7.526429699e-05,0.0111935611838,19.1770057,0.4740356083,0.34523894899999996,0.128796659269,23.1501399,13.353395279999999,13.47034877,-0.11695349294,43.52785416,27.643386579999998,26.73691287,0.906473707
85,Montenegro,Central and Eastern Europe,0.625,4403.2,82,5.192,0.05235,0.9743799999999999,0.9055700000000001,0.72521,0.1826,0.14296,0.1614,2.10017,-0.0002899999999996794,0.012863017890000002,0.012863017890000002,0.012863017890000002,0.0,0.0,1.236118668,0.7570489058,0.4790697621,0.03491611252,0.358707355,0.03491611252,0.32379124242,0.15169311540000002,0.03400924748,0.00619759458,0.027811652892399997,1.620585408,0.32099106099999997,0.4421894022,-0.12119834115999999,0.06708090153999999,0.1737475171,0.06708090153999999,0.10666661549100001,1.887138555,2.136436866,1.3202959340000002,0.8161409319999999
